OrderID,OrderDate,CustomerID,CustomerName,City,State,Product,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,PaymentMethod,OrderStatus,Rating,SalesChannel
ORD19116,2025-11-28 19:39:37.317731772,C1844,Customer_844,Lucknow,Uttar Pradesh,Backpack,Accessories,1,2500,0.1,2250.0,1400,850.0,UPI,Cancelled,5.0,Website
ORD19117,2025-11-28 20:32:02.592259224,C1562,Customer_562,Hyderabad,Telangana,Laptop,Electronics,2,55000,0.0,110000.0,84000,26000.0,Cash,Shipped,1.0,Website
ORD19118,2025-11-28 21:24:27.866786676,C2150,Customer_1150,Mumbai,Maharashtra,Smartphone,Electronics,3,30000,0.15,76500.0,72000,4500.0,UPI,Returned,5.0,Website
ORD19119,2025-11-28 22:16:53.141314128,C2114,Customer_1114,Bengaluru,Karnataka,Watch,Accessories,3,5000,0.1,13500.0,9000,4500.0,Debit Card,Shipped,1.0,Mobile App
ORD19120,2025-11-28 23:09:18.415841584,C1984,Customer_984,Jaipur,Rajasthan,Monitor,Electronics,2,15000,0.1,27000.0,22000,5000.0,Net Banking,Cancelled,4.0,Website
ORD19121,2025-11-29 00:01:43.690369036,C1485,Customer_485,Jaipur,Rajasthan,T-Shirt,Fashion,2,900,0.1,1620.0,900,720.0,Net Banking,Cancelled,1.0,Mobile App
ORD19122,2025-11-29 00:54:08.964896488,C1451,Customer_451,Gurugram,Haryana,T-Shirt,Fashion,2,900,0.1,1620.0,900,720.0,Credit Card,Delivered,3.0,Website
ORD19123,2025-11-29 01:46:34.239423940,C1762,Customer_762,Hyderabad,Telangana,Keyboard,Electronics,2,1500,0.2,2400.0,1800,600.0,Debit Card,Shipped,3.0,Marketplace
ORD19124,2025-11-29 02:38:59.513951392,C2024,Customer_1024,Ahmedabad,Gujarat,T-Shirt,Fashion,2,900,0.05,1710.0,900,810.0,Debit Card,Delivered,2.0,Mobile App
ORD19125,2025-11-29 03:31:24.788478848,C1901,Customer_901,Mumbai,Maharashtra,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0,Net Banking,Delivered,3.0,Mobile App
ORD19126,2025-11-29 04:23:50.063006300,C1073,Customer_73,Mumbai,Maharashtra,T-Shirt,Fashion,1,900,0.1,810.0,450,360.0,Debit Card,Delivered,3.0,Mobile App
ORD19127,2025-11-29 05:16:15.337533752,C1267,Customer_267,Chennai,Tamil Nadu,Monitor,Electronics,2,15000,0.15,25500.0,22000,3500.0,UPI,Delivered,,Marketplace
ORD19128,2025-11-29 06:08:40.612061204,C1645,Customer_645,Mumbai,Maharashtra,Mouse,Electronics,1,800,0.05,760.0,450,310.0,Cash,Cancelled,4.0,Website
ORD19129,2025-11-29 07:01:05.886588656,C1537,Customer_537,Jaipur,Rajasthan,Office Chair,Furniture,1,12000,0.25,9000.0,8500,500.0,Cash,Shipped,3.0,Mobile App
ORD19130,2025-11-29 07:53:31.161116112,C1199,Customer_199,Lucknow,Uttar Pradesh,Printer,Electronics,1,12000,0.15,10200.0,9000,1200.0,Net Banking,Shipped,5.0,Website
ORD19131,2025-11-29 08:45:56.435643564,C2015,Customer_1015,Lucknow,Uttar Pradesh,Backpack,Accessories,1,2500,0.0,2500.0,1400,1100.0,Debit Card,Delivered,5.0,Marketplace
ORD19132,2025-11-29 09:38:21.710171016,C1829,Customer_829,Kolkata,West Bengal,T-Shirt,Fashion,2,900,0.0,1800.0,900,900.0,Net Banking,Returned,1.0,Marketplace
ORD19133,2025-11-29 10:30:46.984698468,C2167,Customer_1167,Bengaluru,Karnataka,Desk,Furniture,1,9000,0.0,9000.0,6200,2800.0,Cash,Shipped,5.0,Website
ORD19134,2025-11-29 11:23:12.259225920,C1281,Customer_281,Hyderabad,Telangana,T-Shirt,Fashion,3,900,0.05,2565.0,1350,1215.0,Cash,Delivered,1.0,Website
ORD19135,2025-11-29 12:15:37.533753372,C1455,Customer_455,Bengaluru,Karnataka,Shoes,Fashion,2,3500,0.25,5250.0,4200,1050.0,UPI,Shipped,5.0,Marketplace
ORD19136,2025-11-29 13:08:02.808280828,C1987,Customer_987,Pune,Maharashtra,Headphones,Electronics,2,2500,0.05,4750.0,2800,1950.0,UPI,Delivered,1.0,Mobile App
ORD19137,2025-11-29 14:00:28.082808280,C2005,Customer_1005,Ahmedabad,Gujarat,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0,UPI,Delivered,3.0,Mobile App
ORD19138,2025-11-29 14:52:53.357335732,C1258,Customer_258,Kolkata,West Bengal,Mouse,Electronics,1,800,0.15,680.0,450,230.0,Credit Card,Returned,4.0,Mobile App
ORD19139,2025-11-29 15:45:18.631863184,C2019,Customer_1019,,Maharashtra,Monitor,Electronics,2,15000,0.0,30000.0,22000,8000.0,Net Banking,Returned,1.0,Marketplace
ORD19140,2025-11-29 16:37:43.906390636,C1893,Customer_893,Ahmedabad,Gujarat,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,UPI,Delivered,2.0,Website
ORD19141,2025-11-29 17:30:09.180918092,C1772,Customer_772,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,Credit Card,Delivered,3.0,Mobile App
ORD19142,2025-11-29 18:22:34.455445544,C1944,Customer_944,Pune,Maharashtra,Watch,Accessories,1,5000,0.2,4000.0,3000,1000.0,Cash,Shipped,4.0,Marketplace
ORD19143,2025-11-29 19:14:59.729972996,C1363,Customer_363,Mumbai,Maharashtra,Backpack,Accessories,1,2500,0.05,2375.0,1400,975.0,Cash,Delivered,2.0,Marketplace
ORD19144,2025-11-29 20:07:25.004500448,C2016,Customer_1016,Lucknow,Uttar Pradesh,Backpack,Accessories,4,2500,0.2,8000.0,5600,2400.0,Net Banking,Returned,2.0,Mobile App
ORD19145,2025-11-29 20:59:50.279027900,C1431,Customer_431,Noida,Uttar Pradesh,Jeans,Fashion,1,2200,0.1,1980.0,1200,780.0,Cash,Cancelled,2.0,Mobile App
ORD19146,2025-11-29 21:52:15.553555356,C1353,Customer_353,Gurugram,Haryana,Printer,Electronics,3,12000,0.0,36000.0,27000,9000.0,Credit Card,Delivered,5.0,Marketplace
ORD19147,2025-11-29 22:44:40.828082808,C1253,Customer_253,Lucknow,Uttar Pradesh,Office Chair,Furniture,3,12000,0.0,36000.0,25500,10500.0,Cash,Returned,4.0,Marketplace
ORD19148,2025-11-29 23:37:06.102610260,C1463,Customer_463,Mumbai,Maharashtra,Headphones,Electronics,4,2500,0.1,9000.0,5600,3400.0,Debit Card,Returned,4.0,Mobile App
ORD19149,2025-11-30 00:29:31.377137712,C1406,Customer_406,Kolkata,West Bengal,Office Chair,Furniture,1,12000,0.1,10800.0,8500,2300.0,Cash,Delivered,2.0,Mobile App
ORD19150,2025-11-30 01:21:56.651665164,C1032,Customer_32,Bengaluru,Karnataka,Monitor,Electronics,1,15000,0.15,12750.0,11000,1750.0,Credit Card,Shipped,1.0,Website
ORD19151,2025-11-30 02:14:21.926192616,C1068,Customer_68,Bengaluru,Karnataka,Smartphone,Electronics,1,30000,0.0,30000.0,24000,6000.0,Cash,Shipped,1.0,Website
ORD19152,2025-11-30 03:06:47.200720072,C1128,Customer_128,Lucknow,Uttar Pradesh,Tablet,Electronics,1,22000,0.1,19800.0,17000,2800.0,Net Banking,Delivered,5.0,Mobile App
ORD19153,2025-11-30 03:59:12.475247524,C1200,Customer_200,Noida,Uttar Pradesh,Mouse,Electronics,1,800,0.1,720.0,450,270.0,UPI,Returned,2.0,Website
ORD19154,2025-11-30 04:51:37.749774976,C1409,Customer_409,Ahmedabad,Gujarat,Laptop,Electronics,1,55000,0.0,55000.0,42000,13000.0,Net Banking,Delivered,2.0,Website
ORD19155,2025-11-30 05:44:03.024302428,C1370,Customer_370,Noida,Uttar Pradesh,Watch,Accessories,2,5000,0.0,10000.0,6000,4000.0,Net Banking,Returned,1.0,Mobile App
ORD19156,2025-11-30 06:36:28.298829880,C1193,Customer_193,Gurugram,Haryana,Jeans,Fashion,1,2200,0.15,1870.0,1200,670.0,Debit Card,Delivered,5.0,Mobile App
ORD19157,2025-11-30 07:28:53.573357336,C1827,Customer_827,Ahmedabad,Gujarat,Backpack,Accessories,1,2500,0.15,2125.0,1400,725.0,Net Banking,Shipped,4.0,Website
ORD19158,2025-11-30 08:21:18.847884788,C1135,Customer_135,Ahmedabad,Gujarat,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0,Credit Card,Shipped,3.0,Mobile App
ORD19159,2025-11-30 09:13:44.122412240,C1090,Customer_90,Hyderabad,Telangana,Backpack,Accessories,1,2500,0.05,2375.0,1400,975.0,Credit Card,Cancelled,5.0,Marketplace
ORD19160,2025-11-30 10:06:09.396939692,C1626,Customer_626,Lucknow,Uttar Pradesh,Tablet,Electronics,2,22000,0.0,44000.0,34000,10000.0,Net Banking,Delivered,2.0,Mobile App
ORD19161,2025-11-30 10:58:34.671467144,C1162,Customer_162,Pune,Maharashtra,Laptop,Electronics,3,55000,0.1,148500.0,126000,22500.0,Credit Card,Delivered,3.0,Website
ORD19162,2025-11-30 11:50:59.945994600,C1426,Customer_426,Ahmedabad,Gujarat,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0,UPI,Returned,4.0,Website
ORD19163,2025-11-30 12:43:25.220522052,C1160,Customer_160,Jaipur,Rajasthan,T-Shirt,Fashion,4,900,0.2,2880.0,1800,1080.0,UPI,Delivered,4.0,Mobile App
ORD19164,2025-11-30 13:35:50.495049504,C1108,Customer_108,Pune,Maharashtra,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Net Banking,Shipped,3.0,Website
ORD19165,2025-11-30 14:28:15.769576956,C1517,Customer_517,Mumbai,Maharashtra,Printer,Electronics,1,12000,0.0,12000.0,9000,3000.0,Cash,Returned,4.0,Mobile App
ORD19166,2025-11-30 15:20:41.044104408,C1647,Customer_647,Hyderabad,Telangana,Office Chair,Furniture,3,12000,0.05,34200.0,25500,8700.0,Credit Card,Shipped,2.0,Website
ORD19167,2025-11-30 16:13:06.318631860,C1999,Customer_999,Delhi,Delhi,Laptop,Electronics,3,55000,0.25,123750.0,126000,-2250.0,Cash,Cancelled,1.0,Website
ORD19168,2025-11-30 17:05:31.593159316,C1499,Customer_499,Jaipur,Rajasthan,Tablet,Electronics,1,22000,0.2,17600.0,17000,600.0,Cash,Cancelled,4.0,Mobile App
ORD19169,2025-11-30 17:57:56.867686768,C1410,Customer_410,Hyderabad,Telangana,Office Chair,Furniture,4,12000,0.15,40800.0,34000,6800.0,Credit Card,Delivered,3.0,Marketplace
ORD19170,2025-11-30 18:50:22.142214220,C1479,Customer_479,Bengaluru,Karnataka,Desk,Furniture,1,9000,0.1,8100.0,6200,1900.0,Cash,Delivered,4.0,Marketplace
ORD19171,2025-11-30 19:42:47.416741672,C1276,Customer_276,Noida,Uttar Pradesh,Laptop,Electronics,2,55000,0.15,93500.0,84000,9500.0,Credit Card,Delivered,3.0,Website
ORD19172,2025-11-30 20:35:12.691269124,C2105,Customer_1105,Bengaluru,Karnataka,T-Shirt,Fashion,1,900,0.05,855.0,450,405.0,Cash,Delivered,2.0,Marketplace
ORD19173,2025-11-30 21:27:37.965796580,C1200,Customer_200,Jaipur,Rajasthan,Tablet,Electronics,1,22000,0.0,22000.0,17000,5000.0,Debit Card,Cancelled,3.0,Marketplace
ORD19174,2025-11-30 22:20:03.240324032,C1323,Customer_323,Gurugram,Haryana,Watch,Accessories,4,5000,0.15,17000.0,12000,5000.0,Debit Card,Delivered,2.0,Marketplace
ORD19175,2025-11-30 23:12:28.514851484,C1027,Customer_27,Hyderabad,Telangana,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Cash,Delivered,5.0,Website
ORD19176,2025-12-01 00:04:53.789378936,C1051,Customer_51,Pune,Maharashtra,Shoes,Fashion,3,3500,0.0,10500.0,6300,4200.0,Credit Card,Delivered,4.0,Mobile App
ORD19177,2025-12-01 00:57:19.063906388,C1101,Customer_101,Noida,Uttar Pradesh,Headphones,Electronics,2,2500,0.05,4750.0,2800,1950.0,UPI,Shipped,5.0,Mobile App
ORD19178,2025-12-01 01:49:44.338433840,C1749,Customer_749,Lucknow,Uttar Pradesh,Backpack,Accessories,1,2500,0.0,2500.0,1400,1100.0,UPI,Shipped,5.0,Website
ORD19179,2025-12-01 02:42:09.612961296,C1238,Customer_238,Lucknow,Uttar Pradesh,Tablet,Electronics,1,22000,0.2,17600.0,17000,600.0,Net Banking,Delivered,5.0,Mobile App
ORD19180,2025-12-01 03:34:34.887488748,C1055,Customer_55,Delhi,Delhi,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,Credit Card,Shipped,5.0,Marketplace
ORD19181,2025-12-01 04:27:00.162016200,C1719,Customer_719,Kolkata,West Bengal,Printer,Electronics,2,12000,0.0,24000.0,18000,6000.0,Net Banking,Delivered,4.0,Marketplace
ORD19182,2025-12-01 05:19:25.436543652,C1999,Customer_999,Lucknow,Uttar Pradesh,Printer,Electronics,1,12000,0.05,11400.0,9000,2400.0,Net Banking,Delivered,4.0,Marketplace
ORD19183,2025-12-01 06:11:50.711071104,C2062,Customer_1062,Chennai,Tamil Nadu,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0,Debit Card,Delivered,2.0,Mobile App
ORD19184,2025-12-01 07:04:15.985598560,C1112,Customer_112,Kolkata,West Bengal,Office Chair,Furniture,1,12000,0.0,12000.0,8500,3500.0,Cash,Shipped,2.0,Mobile App
ORD19185,2025-12-01 07:56:41.260126012,C1323,Customer_323,Ahmedabad,Gujarat,Watch,Accessories,1,5000,0.0,5000.0,3000,2000.0,Net Banking,Delivered,1.0,Marketplace
ORD19186,2025-12-01 08:49:06.534653464,C1316,Customer_316,Delhi,Delhi,Shoes,Fashion,1,3500,0.0,3500.0,2100,1400.0,UPI,Returned,2.0,Mobile App
ORD19187,2025-12-01 09:41:31.809180916,C1344,Customer_344,Noida,Uttar Pradesh,Smartphone,Electronics,2,30000,0.1,54000.0,48000,6000.0,Credit Card,Returned,3.0,Mobile App
ORD19188,2025-12-01 10:33:57.083708368,C1562,Customer_562,Mumbai,Maharashtra,Watch,Accessories,1,5000,0.05,4750.0,3000,1750.0,Cash,Delivered,4.0,Website
ORD19189,2025-12-01 11:26:22.358235824,C1732,Customer_732,Jaipur,Rajasthan,Tablet,Electronics,3,22000,0.2,52800.0,51000,1800.0,UPI,Shipped,2.0,Marketplace
ORD19190,2025-12-01 12:18:47.632763276,C1827,Customer_827,Hyderabad,Telangana,Tablet,Electronics,2,22000,0.0,44000.0,34000,10000.0,Debit Card,Cancelled,5.0,Website
ORD19191,2025-12-01 13:11:12.907290728,C2073,Customer_1073,Gurugram,Haryana,Jeans,Fashion,1,2200,0.05,2090.0,1200,890.0,UPI,Returned,5.0,Website
ORD19192,2025-12-01 14:03:38.181818180,C1641,Customer_641,Jaipur,Rajasthan,Jeans,Fashion,1,2200,0.15,1870.0,1200,670.0,UPI,Returned,1.0,Website
ORD19193,2025-12-01 14:56:03.456345632,C1872,Customer_872,Delhi,Delhi,Desk,Furniture,1,9000,0.2,7200.0,6200,1000.0,Net Banking,Delivered,4.0,Marketplace
ORD19194,2025-12-01 15:48:28.730873084,C1353,Customer_353,Gurugram,Haryana,T-Shirt,Fashion,3,900,0.05,2565.0,1350,1215.0,Cash,Cancelled,3.0,Mobile App
ORD19195,2025-12-01 16:40:54.005400540,C1045,Customer_45,Mumbai,Maharashtra,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0,Debit Card,Delivered,4.0,Mobile App
ORD19196,2025-12-01 17:33:19.279927992,C1302,Customer_302,Bengaluru,Karnataka,Tablet,Electronics,2,22000,0.25,33000.0,34000,-1000.0,Cash,Delivered,5.0,Mobile App
ORD19197,2025-12-01 18:25:44.554455444,C1874,Customer_874,Kolkata,West Bengal,Mouse,Electronics,1,800,0.05,760.0,450,310.0,Cash,Cancelled,3.0,Marketplace
ORD19198,2025-12-01 19:18:09.828982896,C1505,Customer_505,Jaipur,Rajasthan,Office Chair,Furniture,3,12000,0.1,32400.0,25500,6900.0,Net Banking,Delivered,1.0,Mobile App
ORD19199,2025-12-01 20:10:35.103510348,C2170,Customer_1170,Jaipur,Rajasthan,Smartphone,Electronics,1,30000,0.1,27000.0,24000,3000.0,Debit Card,Delivered,1.0,Mobile App
ORD19200,2025-12-01 21:03:00.378037804,C1367,Customer_367,Ahmedabad,Gujarat,Keyboard,Electronics,1,1500,0.0,1500.0,900,600.0,Cash,Delivered,4.0,Marketplace
ORD19201,2025-12-01 21:55:25.652565256,C1346,Customer_346,Kolkata,West Bengal,Mouse,Electronics,1,800,0.05,760.0,450,310.0,Debit Card,Shipped,1.0,Mobile App
ORD19202,2025-12-01 22:47:50.927092708,C1332,Customer_332,Hyderabad,Telangana,Shoes,Fashion,1,3500,0.25,2625.0,2100,525.0,Debit Card,Shipped,5.0,Marketplace
ORD19203,2025-12-01 23:40:16.201620160,C1983,Customer_983,Pune,Maharashtra,Monitor,Electronics,1,15000,0.2,12000.0,11000,1000.0,Credit Card,Shipped,4.0,Website
ORD19204,2025-12-02 00:32:41.476147612,C1958,Customer_958,Delhi,Delhi,T-Shirt,Fashion,1,900,0.05,855.0,450,405.0,Cash,Returned,4.0,Mobile App
ORD19205,2025-12-02 01:25:06.750675068,C1012,Customer_12,Hyderabad,Telangana,Mouse,Electronics,2,800,0.0,1600.0,900,700.0,Cash,Returned,5.0,Website
ORD19206,2025-12-02 02:17:32.025202520,C1466,Customer_466,Hyderabad,Telangana,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Debit Card,Delivered,1.0,Mobile App
ORD19207,2025-12-02 03:09:57.299729972,C2053,Customer_1053,Gurugram,Haryana,Desk,Furniture,3,9000,0.05,25650.0,18600,7050.0,Cash,Shipped,2.0,Marketplace
ORD19208,2025-12-02 04:02:22.574257424,C1665,Customer_665,Kolkata,West Bengal,Shoes,Fashion,1,3500,0.0,3500.0,2100,1400.0,Cash,Delivered,3.0,Mobile App
ORD19209,2025-12-02 04:54:47.848784876,C1587,Customer_587,Jaipur,Rajasthan,T-Shirt,Fashion,2,900,0.1,1620.0,900,720.0,Net Banking,Delivered,2.0,Mobile App
ORD19210,2025-12-02 05:47:13.123312328,C1900,Customer_900,Delhi,Delhi,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,UPI,Delivered,2.0,Website
ORD19211,2025-12-02 06:39:38.397839784,C1296,Customer_296,Mumbai,Maharashtra,Shoes,Fashion,2,3500,0.0,7000.0,4200,2800.0,Debit Card,Delivered,3.0,Mobile App
ORD19212,2025-12-02 07:32:03.672367236,C1899,Customer_899,Mumbai,Maharashtra,Jeans,Fashion,1,2200,0.0,2200.0,1200,1000.0,Credit Card,Cancelled,4.0,Marketplace
ORD19213,2025-12-02 08:24:28.946894688,C1493,Customer_493,Ahmedabad,Gujarat,Smartphone,Electronics,1,30000,0.0,30000.0,24000,6000.0,Cash,Cancelled,1.0,Website
ORD19214,2025-12-02 09:16:54.221422140,C1846,Customer_846,Gurugram,Haryana,Mouse,Electronics,1,800,0.0,800.0,450,350.0,Credit Card,Delivered,4.0,Mobile App
ORD19215,2025-12-02 10:09:19.495949592,C1140,Customer_140,Chennai,Tamil Nadu,Keyboard,Electronics,2,1500,0.0,3000.0,1800,1200.0,Net Banking,Shipped,1.0,Website
ORD19216,2025-12-02 11:01:44.770477048,C2031,Customer_1031,Kolkata,West Bengal,Backpack,Accessories,1,2500,0.15,2125.0,1400,725.0,Credit Card,Delivered,4.0,Website
ORD19217,2025-12-02 11:54:10.045004500,C2161,Customer_1161,Delhi,Delhi,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0,Cash,Shipped,3.0,Marketplace
ORD19218,2025-12-02 12:46:35.319531952,C2152,Customer_1152,Hyderabad,Telangana,Office Chair,Furniture,1,12000,0.15,10200.0,8500,1700.0,UPI,Delivered,1.0,Website
ORD19219,2025-12-02 13:39:00.594059404,C2068,Customer_1068,Gurugram,Haryana,Smartphone,Electronics,1,30000,0.0,30000.0,24000,6000.0,Credit Card,Cancelled,3.0,Marketplace
ORD19220,2025-12-02 14:31:25.868586856,C1022,Customer_22,Chennai,Tamil Nadu,Smartphone,Electronics,2,30000,0.1,54000.0,48000,6000.0,Debit Card,Shipped,1.0,Mobile App
ORD19221,2025-12-02 15:23:51.143114308,C1673,Customer_673,Noida,Uttar Pradesh,Shoes,Fashion,2,3500,0.1,6300.0,4200,2100.0,UPI,Delivered,2.0,Marketplace
ORD19222,2025-12-02 16:16:16.417641764,C1015,Customer_15,Lucknow,Uttar Pradesh,Shoes,Fashion,2,3500,0.1,6300.0,4200,2100.0,Net Banking,Cancelled,2.0,Mobile App
ORD19223,2025-12-02 17:08:41.692169216,C1148,Customer_148,Gurugram,Haryana,Keyboard,Electronics,1,1500,0.05,1425.0,900,525.0,Net Banking,Cancelled,3.0,Website
ORD19224,2025-12-02 18:01:06.966696668,C1842,Customer_842,Hyderabad,Telangana,Office Chair,Furniture,2,12000,0.05,22800.0,17000,5800.0,UPI,Delivered,1.0,Marketplace
ORD19225,2025-12-02 18:53:32.241224120,C1396,Customer_396,Lucknow,Uttar Pradesh,Laptop,Electronics,4,55000,0.0,220000.0,168000,52000.0,Cash,Shipped,2.0,Marketplace
ORD19226,2025-12-02 19:45:57.515751572,C1508,Customer_508,Jaipur,Rajasthan,Office Chair,Furniture,1,12000,0.15,10200.0,8500,1700.0,Cash,Shipped,3.0,Mobile App
ORD19227,2025-12-02 20:38:22.790279028,C1202,Customer_202,Bengaluru,Karnataka,Headphones,Electronics,2,2500,0.0,5000.0,2800,2200.0,UPI,Delivered,2.0,Website
ORD19228,2025-12-02 21:30:48.064806480,C2165,Customer_1165,Jaipur,Rajasthan,Mouse,Electronics,1,800,0.1,720.0,450,270.0,UPI,Delivered,3.0,Website
ORD19229,2025-12-02 22:23:13.339333932,C1369,Customer_369,Noida,Uttar Pradesh,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Net Banking,Cancelled,3.0,Marketplace
ORD19230,2025-12-02 23:15:38.613861384,C1634,Customer_634,Noida,Uttar Pradesh,Printer,Electronics,2,12000,0.05,22800.0,18000,4800.0,Debit Card,Shipped,4.0,Mobile App
ORD19231,2025-12-03 00:08:03.888388836,C2008,Customer_1008,Ahmedabad,Gujarat,Monitor,Electronics,1,15000,0.15,12750.0,11000,1750.0,Debit Card,Cancelled,1.0,Marketplace
ORD19232,2025-12-03 01:00:29.162916292,C1270,Customer_270,Jaipur,Rajasthan,T-Shirt,Fashion,1,900,0.0,900.0,450,450.0,UPI,Delivered,3.0,Marketplace
ORD19233,2025-12-03 01:52:54.437443744,C1380,Customer_380,Ahmedabad,Gujarat,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0,Cash,Delivered,2.0,Website
ORD19234,2025-12-03 02:45:19.711971196,C1540,Customer_540,Delhi,Delhi,Jeans,Fashion,4,2200,0.15,7480.0,4800,2680.0,Debit Card,Delivered,2.0,Marketplace
ORD19235,2025-12-03 03:37:44.986498648,C1788,Customer_788,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.0,3500.0,2100,1400.0,Debit Card,Shipped,5.0,Mobile App
ORD19236,2025-12-03 04:30:10.261026100,C1965,Customer_965,Lucknow,Uttar Pradesh,Laptop,Electronics,1,55000,0.0,55000.0,42000,13000.0,Net Banking,Returned,3.0,Mobile App
ORD19237,2025-12-03 05:22:35.535553552,C1028,Customer_28,Kolkata,West Bengal,Monitor,Electronics,1,15000,0.0,15000.0,11000,4000.0,Debit Card,Cancelled,4.0,Marketplace
ORD19238,2025-12-03 06:15:00.810081008,C1895,Customer_895,Lucknow,Uttar Pradesh,Backpack,Accessories,1,2500,0.1,2250.0,1400,850.0,Debit Card,Shipped,1.0,Mobile App
ORD19239,2025-12-03 07:07:26.084608460,C1574,Customer_574,Jaipur,Rajasthan,Shoes,Fashion,1,3500,0.15,2975.0,2100,875.0,Debit Card,Delivered,5.0,Website
ORD19240,2025-12-03 07:59:51.359135912,C1253,Customer_253,Delhi,Delhi,Laptop,Electronics,2,55000,0.15,93500.0,84000,9500.0,Cash,Delivered,1.0,Mobile App
ORD19241,2025-12-03 08:52:16.633663364,C1412,Customer_412,Delhi,Delhi,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0,UPI,Delivered,4.0,Marketplace
ORD19242,2025-12-03 09:44:41.908190816,C1294,Customer_294,Mumbai,Maharashtra,Desk,Furniture,2,9000,0.25,13500.0,12400,1100.0,Net Banking,Delivered,2.0,Marketplace
ORD19243,2025-12-03 10:37:07.182718272,C1160,Customer_160,Hyderabad,Telangana,Watch,Accessories,1,5000,0.15,4250.0,3000,1250.0,Net Banking,Delivered,4.0,Website
ORD19244,2025-12-03 11:29:32.457245724,C1387,Customer_387,Bengaluru,Karnataka,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,Debit Card,Shipped,4.0,Website
ORD19245,2025-12-03 12:21:57.731773176,C2196,Customer_1196,Hyderabad,Telangana,T-Shirt,Fashion,4,900,0.0,3600.0,1800,1800.0,Net Banking,Cancelled,3.0,Marketplace
ORD19246,2025-12-03 13:14:23.006300628,C1185,Customer_185,Noida,Uttar Pradesh,T-Shirt,Fashion,1,900,0.0,900.0,450,450.0,UPI,Delivered,5.0,Mobile App
ORD19247,2025-12-03 14:06:48.280828080,C1398,Customer_398,Noida,Uttar Pradesh,Backpack,Accessories,2,2500,0.1,4500.0,2800,1700.0,Credit Card,Delivered,2.0,Mobile App
ORD19248,2025-12-03 14:59:13.555355536,C1824,Customer_824,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,Net Banking,Delivered,4.0,Marketplace
ORD19249,2025-12-03 15:51:38.829882988,C1979,Customer_979,Ahmedabad,Gujarat,T-Shirt,Fashion,1,900,0.25,675.0,450,225.0,Credit Card,Shipped,5.0,Website
ORD19250,2025-12-03 16:44:04.104410440,C1988,Customer_988,Noida,Uttar Pradesh,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0,Net Banking,Delivered,2.0,Mobile App
ORD19251,2025-12-03 17:36:29.378937892,C1033,Customer_33,Pune,Maharashtra,Backpack,Accessories,2,2500,0.05,4750.0,2800,1950.0,UPI,Cancelled,4.0,Marketplace
ORD19252,2025-12-03 18:28:54.653465344,C2106,Customer_1106,Gurugram,Haryana,Keyboard,Electronics,1,1500,0.05,1425.0,900,525.0,Debit Card,Delivered,3.0,Mobile App
ORD19253,2025-12-03 19:21:19.927992796,C1385,Customer_385,Pune,Maharashtra,Shoes,Fashion,1,3500,0.0,3500.0,2100,1400.0,Debit Card,Shipped,5.0,Marketplace
ORD19254,2025-12-03 20:13:45.202520252,C1545,Customer_545,Bengaluru,Karnataka,Printer,Electronics,1,12000,0.1,10800.0,9000,1800.0,Credit Card,Returned,3.0,Mobile App
ORD19255,2025-12-03 21:06:10.477047704,C1052,Customer_52,Gurugram,Haryana,Jeans,Fashion,1,2200,0.2,1760.0,1200,560.0,Net Banking,Cancelled,5.0,Website
ORD19256,2025-12-03 21:58:35.751575156,C1618,Customer_618,Jaipur,Rajasthan,Tablet,Electronics,1,22000,0.05,20900.0,17000,3900.0,UPI,Cancelled,4.0,Marketplace
ORD19257,2025-12-03 22:51:01.026102608,C1727,Customer_727,Jaipur,Rajasthan,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0,UPI,Delivered,3.0,Mobile App
ORD19258,2025-12-03 23:43:26.300630060,C2061,Customer_1061,Chennai,Tamil Nadu,Smartphone,Electronics,1,30000,0.05,28500.0,24000,4500.0,Debit Card,Delivered,1.0,Marketplace
